Time[ms], WallSen FL, WallSen L, WallSen R, WallSen FR, Machine V, Mot V L, Mot V R, Mot V LR, Machine Angular, Mot Angular, IMU Angular Z, Machine Angle, Mot Angle, IMU Angle, Mot Distance X, Mot Distance Y, IMU Global Angle, IMU V
883 ,1488 ,2029 ,212 ,190 ,0 ,-65.610550 ,82.013184 ,8.201319 ,-161.000000 ,-132.159637 ,-131.951218 ,0.000000 ,-68.223747 ,-64.075676 ,-0.896580 ,1.347523 ,-32.515553 ,-816.921875
884 ,1497 ,2032 ,209 ,187 ,0 ,-65.610550 ,98.415825 ,16.402637 ,-157.500000 ,-146.844055 ,-129.268295 ,0.000000 ,-68.370590 ,-64.204941 ,-0.911828 ,1.353569 ,-32.644817 ,-817.926758
885 ,1507 ,2041 ,206 ,188 ,0 ,-65.610550 ,65.610550 ,0.000000 ,-154.000000 ,-117.475235 ,-126.524391 ,0.000000 ,-68.488068 ,-64.331467 ,-0.911828 ,1.353569 ,-32.771343 ,-819.410156
886 ,1516 ,2048 ,204 ,191 ,0 ,-82.013184 ,65.610550 ,-8.201319 ,-150.500000 ,-132.159637 ,-122.926834 ,0.000000 ,-68.620224 ,-64.454391 ,-0.904191 ,1.350579 ,-32.894272 ,-821.802734
887 ,1527 ,2057 ,202 ,194 ,0 ,-65.610550 ,98.415825 ,16.402637 ,-147.000000 ,-146.844055 ,-118.597565 ,0.000000 ,-68.767075 ,-64.572990 ,-0.919480 ,1.356519 ,-33.012867 ,-824.051758
888 ,1537 ,2063 ,198 ,195 ,0 ,-65.610550 ,65.610550 ,0.000000 ,-143.500000 ,-117.475235 ,-114.085365 ,0.000000 ,-68.884544 ,-64.687080 ,-0.919480 ,1.356519 ,-33.126953 ,-825.965820
889 ,1546 ,2071 ,196 ,196 ,0 ,-65.610550 ,82.013184 ,8.201319 ,-140.000000 ,-132.159637 ,-109.817078 ,0.000000 ,-69.016708 ,-64.796898 ,-0.927138 ,1.359456 ,-33.236771 ,-828.741211
890 ,1556 ,2076 ,196 ,196 ,0 ,-65.610550 ,82.013184 ,8.201319 ,-136.500000 ,-132.159637 ,-105.853661 ,0.000000 ,-69.148865 ,-64.902748 ,-0.934802 ,1.362375 ,-33.342625 ,-829.267578
891 ,1564 ,2082 ,192 ,197 ,0 ,-65.610550 ,65.610550 ,0.000000 ,-133.000000 ,-117.475235 ,-104.573174 ,0.000000 ,-69.266342 ,-65.007324 ,-0.934802 ,1.362375 ,-33.447197 ,-829.554688
892 ,1574 ,2092 ,192 ,201 ,0 ,-49.207912 ,65.610550 ,8.201319 ,-129.500000 ,-102.790833 ,-104.207321 ,0.000000 ,-69.369133 ,-65.111526 ,-0.942477 ,1.365265 ,-33.551403 ,-834.483398
893 ,1583 ,2106 ,192 ,210 ,0 ,-49.207912 ,65.610550 ,8.201319 ,-126.000000 ,-102.790833 ,-104.329269 ,0.000000 ,-69.471924 ,-65.215858 ,-0.950158 ,1.368141 ,-33.655735 ,-838.790039
894 ,1591 ,2113 ,189 ,206 ,0 ,-32.805275 ,65.610550 ,16.402637 ,-122.500000 ,-88.106430 ,-102.804878 ,0.000000 ,-69.560028 ,-65.318665 ,-0.965528 ,1.373869 ,-33.758537 ,-838.455078
895 ,1601 ,2115 ,186 ,208 ,0 ,-49.207912 ,49.207912 ,0.000000 ,-119.000000 ,-88.106430 ,-99.451225 ,0.000000 ,-69.648132 ,-65.418114 ,-0.965528 ,1.373869 ,-33.857990 ,-838.359375
896 ,1609 ,2123 ,184 ,208 ,0 ,-49.207912 ,49.207912 ,0.000000 ,-115.500000 ,-88.106430 ,-94.756104 ,0.000000 ,-69.736244 ,-65.512871 ,-0.965528 ,1.373869 ,-33.952747 ,-838.694336
897 ,1618 ,2130 ,182 ,210 ,0 ,-49.207912 ,49.207912 ,0.000000 ,-112.000000 ,-88.106430 ,-89.939026 ,0.000000 ,-69.824348 ,-65.602806 ,-0.965528 ,1.373869 ,-34.042686 ,-837.641602
898 ,1627 ,2137 ,182 ,214 ,0 ,-32.805275 ,65.610550 ,16.402637 ,-108.500000 ,-88.106430 ,-84.695122 ,0.000000 ,-69.912453 ,-65.687508 ,-0.980933 ,1.379503 ,-34.127380 ,-838.263672
899 ,1633 ,2140 ,178 ,212 ,0 ,-49.207912 ,49.207912 ,0.000000 ,-105.000000 ,-88.106430 ,-79.024391 ,0.000000 ,-70.000565 ,-65.766525 ,-0.980933 ,1.379503 ,-34.206406 ,-840.273438
900 ,1635 ,2144 ,173 ,212 ,0 ,-49.207912 ,65.610550 ,8.201319 ,-101.500000 ,-102.790833 ,-73.719513 ,0.000000 ,-70.103355 ,-65.840248 ,-0.988644 ,1.382294 ,-34.280125 ,-842.378906
901 ,1643 ,2148 ,171 ,211 ,0 ,-32.805275 ,49.207912 ,8.201319 ,-98.000000 ,-73.422028 ,-68.963417 ,0.000000 ,-70.176773 ,-65.909210 ,-0.996360 ,1.385075 ,-34.349087 ,-843.335938
902 ,1653 ,2156 ,178 ,218 ,0 ,-49.207912 ,49.207912 ,0.000000 ,-94.500000 ,-88.106430 ,-65.487808 ,0.000000 ,-70.264877 ,-65.974701 ,-0.996360 ,1.385075 ,-34.414574 ,-844.388672
903 ,1661 ,2165 ,178 ,220 ,0 ,-49.207912 ,49.207912 ,0.000000 ,-91.000000 ,-88.106430 ,-63.109756 ,0.000000 ,-70.352989 ,-66.037811 ,-0.996360 ,1.385075 ,-34.477684 ,-846.685547
904 ,1661 ,2165 ,178 ,220 ,0 ,-32.805275 ,49.207912 ,8.201319 ,-87.500000 ,-73.422028 ,-61.890244 ,0.000000 ,-70.426407 ,-66.099701 ,-1.004087 ,1.387823 ,-34.539574 ,-848.934570
905 ,1662 ,2167 ,172 ,221 ,0 ,-16.402637 ,49.207912 ,16.402637 ,-84.000000 ,-58.737617 ,-61.097561 ,0.000000 ,-70.485146 ,-66.160797 ,-1.019547 ,1.393302 ,-34.600674 ,-850.944336
906 ,1668 ,2170 ,168 ,220 ,0 ,-32.805275 ,32.805275 ,0.000000 ,-80.500000 ,-58.737617 ,-60.243904 ,0.000000 ,-70.543884 ,-66.221039 ,-1.019547 ,1.393302 ,-34.660915 ,-853.576172
907 ,1673 ,2174 ,167 ,221 ,0 ,-16.402637 ,32.805275 ,8.201319 ,-77.000000 ,-44.053215 ,-58.963417 ,0.000000 ,-70.587936 ,-66.280006 ,-1.027283 ,1.396028 ,-34.719879 ,-856.447266
908 ,1677 ,2178 ,165 ,221 ,0 ,-32.805275 ,32.805275 ,0.000000 ,-73.500000 ,-58.737617 ,-57.500000 ,0.000000 ,-70.646675 ,-66.337502 ,-1.027283 ,1.396028 ,-34.777382 ,-858.887695
909 ,1682 ,2183 ,163 ,221 ,0 ,-16.402637 ,16.402637 ,0.000000 ,-70.000000 ,-29.368809 ,-54.756100 ,0.000000 ,-70.676041 ,-66.392258 ,-1.027283 ,1.396028 ,-34.832138 ,-862.237305
910 ,1685 ,2184 ,162 ,220 ,0 ,-16.402637 ,32.805275 ,8.201319 ,-66.500000 ,-44.053215 ,-50.487804 ,0.000000 ,-70.720100 ,-66.442749 ,-1.035024 ,1.398736 ,-34.882626 ,-865.012695
911 ,1690 ,2187 ,159 ,221 ,0 ,-16.402637 ,49.207912 ,16.402637 ,-63.000000 ,-58.737617 ,-45.731709 ,0.000000 ,-70.778831 ,-66.488480 ,-1.050512 ,1.404136 ,-34.928356 ,-866.113281
912 ,1695 ,2193 ,159 ,224 ,0 ,-16.402637 ,16.402637 ,0.000000 ,-59.500000 ,-29.368809 ,-40.853661 ,0.000000 ,-70.808205 ,-66.529335 ,-1.050512 ,1.404136 ,-34.969208 ,-866.496094
913 ,1697 ,2197 ,158 ,225 ,0 ,-32.805275 ,32.805275 ,0.000000 ,-56.000000 ,-58.737617 ,-36.097561 ,0.000000 ,-70.866943 ,-66.565430 ,-1.050512 ,1.404136 ,-35.005306 ,-866.687500
914 ,1698 ,2194 ,157 ,222 ,0 ,-16.402637 ,16.402637 ,0.000000 ,-52.500000 ,-29.368809 ,-31.768293 ,0.000000 ,-70.896309 ,-66.597198 ,-1.050512 ,1.404136 ,-35.037075 ,-867.022461
915 ,1702 ,2198 ,156 ,224 ,0 ,-16.402637 ,32.805275 ,8.201319 ,-49.000000 ,-44.053215 ,-28.048780 ,0.000000 ,-70.940361 ,-66.625252 ,-1.058264 ,1.406814 ,-35.065125 ,-867.979492
916 ,1704 ,2198 ,156 ,225 ,0 ,0.000000 ,32.805275 ,16.402637 ,-45.500000 ,-29.368809 ,-25.243902 ,0.000000 ,-70.969734 ,-66.650490 ,-1.073770 ,1.412162 ,-35.090366 ,-870.037109
917 ,1706 ,2201 ,156 ,225 ,0 ,-16.402637 ,16.402637 ,0.000000 ,-42.000000 ,-29.368809 ,-23.048780 ,0.000000 ,-70.999100 ,-66.673538 ,-1.073770 ,1.412162 ,-35.113419 ,-871.711914
918 ,1709 ,2203 ,156 ,226 ,0 ,-16.402637 ,16.402637 ,0.000000 ,-38.500000 ,-29.368809 ,-21.402439 ,0.000000 ,-71.028473 ,-66.694946 ,-1.073770 ,1.412162 ,-35.134819 ,-873.003906
919 ,1710 ,2206 ,155 ,227 ,0 ,0.000000 ,0.000000 ,0.000000 ,-35.000000 ,0.000000 ,-20.000000 ,0.000000 ,-71.028473 ,-66.714943 ,-1.073770 ,1.412162 ,-35.154819 ,-874.487305
920 ,1712 ,2207 ,155 ,227 ,0 ,0.000000 ,16.402637 ,8.201319 ,-31.500000 ,-14.684404 ,-18.048780 ,0.000000 ,-71.043152 ,-66.732994 ,-1.081527 ,1.414827 ,-35.172867 ,-876.736328
921 ,1713 ,2204 ,158 ,230 ,0 ,0.000000 ,16.402637 ,8.201319 ,-28.000000 ,-14.684404 ,-15.426829 ,0.000000 ,-71.057838 ,-66.748421 ,-1.089284 ,1.417489 ,-35.188293 ,-878.937500
922 ,1715 ,2211 ,157 ,234 ,0 ,0.000000 ,16.402637 ,8.201319 ,-24.500000 ,-14.684404 ,-12.682927 ,0.000000 ,-71.072525 ,-66.761101 ,-1.097042 ,1.420149 ,-35.200977 ,-880.564453
923 ,1714 ,2211 ,155 ,233 ,0 ,0.000000 ,0.000000 ,0.000000 ,-21.000000 ,0.000000 ,-9.939025 ,0.000000 ,-71.072525 ,-66.771042 ,-1.097042 ,1.420149 ,-35.210918 ,-881.856445
924 ,1715 ,2207 ,156 ,231 ,0 ,0.000000 ,0.000000 ,0.000000 ,-17.500000 ,0.000000 ,-7.743903 ,0.000000 ,-71.072525 ,-66.778786 ,-1.097042 ,1.420149 ,-35.218662 ,-883.435547
925 ,1716 ,2208 ,158 ,230 ,0 ,0.000000 ,16.402637 ,8.201319 ,-14.000000 ,-14.684404 ,-5.609756 ,0.000000 ,-71.087204 ,-66.784393 ,-1.104800 ,1.422807 ,-35.224270 ,-886.306641
926 ,1716 ,2208 ,157 ,230 ,0 ,0.000000 ,0.000000 ,0.000000 ,-10.500000 ,0.000000 ,-3.231707 ,0.000000 ,-71.087204 ,-66.787628 ,-1.104800 ,1.422807 ,-35.227501 ,-888.125000
927 ,1718 ,2210 ,157 ,232 ,0 ,0.000000 ,0.000000 ,0.000000 ,-7.000000 ,0.000000 ,-1.036585 ,0.000000 ,-71.087204 ,-66.788666 ,-1.104800 ,1.422807 ,-35.228539 ,-888.747070
928 ,1716 ,2209 ,157 ,232 ,0 ,0.000000 ,16.402637 ,8.201319 ,-3.500000 ,-14.684404 ,0.670732 ,0.000000 ,0.000000 ,3.212008 ,0.000000 ,0.000000 ,-35.227867 ,-889.608398
929 ,1717 ,2208 ,159 ,230 ,0 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,1.585366 ,0.000000 ,0.000000 ,3.213593 ,0.000000 ,0.000000 ,-35.226284 ,-890.852539
930 ,1717 ,2206 ,156 ,228 ,0 ,0.000000 ,16.402637 ,8.201319 ,0.000000 ,-14.684404 ,1.280488 ,0.000000 ,-0.014684 ,3.214873 ,-0.000002 ,0.008201 ,-35.225002 ,-893.149414
931 ,1717 ,2207 ,157 ,227 ,0 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.853659 ,0.000000 ,-0.014684 ,3.215727 ,-0.000002 ,0.008201 ,-35.224148 ,-895.398438
932 ,1717 ,2214 ,159 ,238 ,0 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.365854 ,0.000000 ,-0.014684 ,3.216093 ,-0.000002 ,0.008201 ,-35.223782 ,-897.312500
933 ,1717 ,2209 ,157 ,234 ,0 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.060976 ,0.000000 ,-0.014684 ,3.216154 ,-0.000002 ,0.008201 ,-35.223721 ,-899.561523
934 ,1715 ,2205 ,157 ,228 ,0 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,-0.670732 ,0.000000 ,-0.014684 ,3.215483 ,-0.000002 ,0.008201 ,-35.224392 ,-902.145508
935 ,1717 ,2209 ,155 ,227 ,0 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,-1.280488 ,0.000000 ,-0.014684 ,3.214203 ,-0.000002 ,0.008201 ,-35.225674 ,-904.777344
936 ,1718 ,2209 ,155 ,227 ,0 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,-1.280488 ,0.000000 ,-0.014684 ,3.212922 ,-0.000002 ,0.008201 ,-35.226952 ,-907.074219
937 ,1717 ,2210 ,155 ,227 ,0 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,-1.158537 ,0.000000 ,-0.014684 ,3.211764 ,-0.000002 ,0.008201 ,-35.228111 ,-909.275391
938 ,1717 ,2210 ,155 ,228 ,0 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,-0.792683 ,0.000000 ,-0.014684 ,3.210971 ,-0.000002 ,0.008201 ,-35.228905 ,-911.141602
939 ,1720 ,2210 ,156 ,229 ,0 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,-0.731707 ,0.000000 ,-0.014684 ,3.210239 ,-0.000002 ,0.008201 ,-35.229637 ,-912.433594
940 ,1718 ,2213 ,154 ,228 ,0 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,-0.609756 ,0.000000 ,-0.014684 ,0.000000 ,0.000000 ,0.000000 ,-35.230247 ,-913.151367
941 ,1720 ,2211 ,156 ,228 ,0 ,0.000000 ,0.000000 ,0.000000 ,7.000000 ,0.000000 ,-0.487805 ,0.000000 ,-0.014684 ,-0.000488 ,0.000000 ,0.000000 ,-35.230736 ,-913.247070
942 ,1718 ,2208 ,154 ,227 ,0 ,0.000000 ,0.000000 ,0.000000 ,14.000000 ,0.000000 ,-0.182927 ,0.000000 ,-0.014684 ,-0.000671 ,0.000000 ,0.000000 ,-35.230915 ,-913.007812
943 ,1723 ,2210 ,163 ,230 ,0 ,0.000000 ,0.000000 ,0.000000 ,21.000000 ,0.000000 ,0.182927 ,0.000000 ,-0.014684 ,-0.000488 ,0.000000 ,0.000000 ,-35.230736 ,-912.672852
944 ,1723 ,2215 ,163 ,234 ,0 ,0.000000 ,0.000000 ,0.000000 ,28.000000 ,0.000000 ,0.182927 ,0.000000 ,-0.014684 ,-0.000305 ,0.000000 ,0.000000 ,-35.230553 ,-912.194336
945 ,1718 ,2210 ,156 ,231 ,0 ,16.402637 ,0.000000 ,8.201319 ,35.000000 ,14.684404 ,0.487805 ,0.000000 ,0.000000 ,0.000183 ,0.000000 ,0.008201 ,-35.230064 ,-911.907227
946 ,1717 ,2210 ,157 ,231 ,0 ,0.000000 ,-16.402637 ,-8.201319 ,42.000000 ,14.684404 ,1.097561 ,0.000000 ,0.014684 ,0.001280 ,-0.000002 ,0.000000 ,-35.228966 ,-911.763672
947 ,1719 ,2212 ,157 ,231 ,0 ,0.000000 ,-16.402637 ,-8.201319 ,49.000000 ,14.684404 ,1.707317 ,0.000000 ,0.029369 ,0.002988 ,-0.000006 ,-0.008201 ,-35.227257 ,-911.189453
948 ,1719 ,2212 ,157 ,231 ,0 ,16.402637 ,0.000000 ,8.201319 ,56.000000 ,14.684404 ,2.682927 ,0.000000 ,0.044053 ,0.005671 ,-0.000000 ,-0.000000 ,-35.224575 ,-910.375977
949 ,1717 ,2212 ,157 ,232 ,0 ,32.805275 ,0.000000 ,16.402637 ,63.000000 ,29.368809 ,4.634146 ,0.000000 ,0.073422 ,0.010305 ,0.000021 ,0.016403 ,-35.219940 ,-909.323242
950 ,1716 ,2207 ,157 ,230 ,0 ,32.805275 ,-16.402637 ,8.201319 ,70.000000 ,44.053215 ,5.609756 ,0.000000 ,0.117475 ,0.015915 ,0.000038 ,0.024604 ,-35.214333 ,-909.275391
951 ,1713 ,2208 ,157 ,228 ,0 ,16.402637 ,-49.207912 ,-16.402637 ,77.000000 ,58.737617 ,6.524390 ,0.000000 ,0.176213 ,0.022439 ,-0.000013 ,0.008201 ,-35.207806 ,-910.471680
952 ,1713 ,2206 ,154 ,227 ,0 ,32.805275 ,-16.402637 ,8.201319 ,84.000000 ,44.053215 ,8.109756 ,0.000000 ,0.220266 ,0.030549 ,0.000019 ,0.016403 ,-35.199696 ,-911.524414
953 ,1714 ,2205 ,158 ,228 ,0 ,49.207912 ,-16.402637 ,16.402637 ,91.000000 ,58.737617 ,11.646341 ,0.000000 ,0.279004 ,0.042195 ,0.000099 ,0.032805 ,-35.188049 ,-912.194336
954 ,1717 ,2208 ,164 ,231 ,0 ,49.207912 ,-32.805275 ,8.201319 ,98.000000 ,73.422028 ,16.463415 ,0.000000 ,0.352426 ,0.058659 ,0.000149 ,0.041006 ,-35.171589 ,-912.672852
955 ,1715 ,2208 ,160 ,228 ,0 ,49.207912 ,-32.805275 ,8.201319 ,105.000000 ,73.422028 ,20.000000 ,0.000000 ,0.425848 ,0.078659 ,0.000210 ,0.049207 ,-35.151588 ,-914.826172
956 ,1708 ,2201 ,159 ,226 ,0 ,49.207912 ,-49.207912 ,0.000000 ,112.000000 ,88.106430 ,23.780489 ,0.000000 ,0.513954 ,0.102439 ,0.000210 ,0.049207 ,-35.127808 ,-916.979492
957 ,1705 ,2198 ,158 ,225 ,0 ,65.610550 ,-49.207912 ,8.201319 ,119.000000 ,102.790833 ,28.109756 ,0.000000 ,0.616745 ,0.130549 ,0.000298 ,0.057408 ,-35.099697 ,-919.132812
958 ,1703 ,2197 ,160 ,224 ,0 ,65.610550 ,-49.207912 ,8.201319 ,126.000000 ,102.790833 ,32.926830 ,0.000000 ,0.719536 ,0.163476 ,0.000401 ,0.065609 ,-35.066769 ,-923.152344
959 ,1697 ,2194 ,160 ,224 ,0 ,49.207912 ,-32.805275 ,8.201319 ,133.000000 ,73.422028 ,37.195122 ,0.000000 ,0.792958 ,0.200671 ,0.000515 ,0.073809 ,-35.029575 ,-927.937500
960 ,1692 ,2189 ,162 ,221 ,0 ,65.610550 ,-49.207912 ,8.201319 ,140.000000 ,102.790833 ,41.829269 ,0.000000 ,0.895749 ,0.242500 ,0.000643 ,0.082010 ,-34.987747 ,-935.163086
961 ,1688 ,2186 ,161 ,221 ,0 ,32.805275 ,-65.610550 ,-16.402637 ,147.000000 ,88.106430 ,49.146343 ,0.000000 ,0.983855 ,0.291646 ,0.000362 ,0.065609 ,-34.938599 ,-934.541016
962 ,1683 ,2181 ,161 ,218 ,0 ,49.207912 ,-49.207912 ,0.000000 ,154.000000 ,88.106430 ,58.597561 ,0.000000 ,1.071962 ,0.350244 ,0.000362 ,0.065609 ,-34.880001 ,-933.536133
963 ,1676 ,2171 ,162 ,216 ,0 ,32.805275 ,-49.207912 ,-8.201319 ,161.000000 ,73.422028 ,69.756096 ,0.000000 ,1.145384 ,0.420000 ,0.000198 ,0.057410 ,-34.810246 ,-935.545898
964 ,1669 ,2170 ,167 ,218 ,0 ,49.207912 ,-32.805275 ,8.201319 ,168.000000 ,73.422028 ,80.426834 ,0.000000 ,1.218806 ,0.500427 ,0.000372 ,0.065609 ,-34.729820 ,-936.837891
965 ,1659 ,2161 ,167 ,216 ,0 ,16.402637 ,-49.207912 ,-16.402637 ,175.000000 ,58.737617 ,90.000000 ,0.000000 ,1.277543 ,0.590427 ,0.000006 ,0.049211 ,-34.639820 ,-941.288086
966 ,1653 ,2153 ,169 ,215 ,0 ,32.805275 ,-65.610550 ,-16.402637 ,182.000000 ,88.106430 ,96.219513 ,0.000000 ,1.365650 ,0.686646 ,-0.000385 ,0.032813 ,-34.543598 ,-946.073242
967 ,1642 ,2147 ,170 ,211 ,0 ,32.805275 ,-49.207912 ,-8.201319 ,189.000000 ,73.422028 ,99.817078 ,0.000000 ,1.439072 ,0.786463 ,-0.000591 ,0.024614 ,-34.443783 ,-952.628906
968 ,1635 ,2139 ,175 ,211 ,0 ,49.207912 ,-49.207912 ,0.000000 ,196.000000 ,88.106430 ,100.670731 ,0.000000 ,1.527178 ,0.887134 ,-0.000591 ,0.024614 ,-34.343113 ,-961.002930
969 ,1625 ,2131 ,177 ,208 ,0 ,49.207912 ,-65.610550 ,-8.201319 ,203.000000 ,102.790833 ,99.756104 ,0.000000 ,1.629969 ,0.986890 ,-0.000824 ,0.016416 ,-34.243355 ,-969.233398
970 ,1614 ,2123 ,177 ,205 ,0 ,32.805275 ,-82.013184 ,-24.603956 ,210.000000 ,102.790833 ,100.365852 ,0.000000 ,1.732760 ,1.087256 ,-0.001568 ,-0.008177 ,-34.142990 ,-973.348633
971 ,1605 ,2115 ,179 ,204 ,0 ,49.207912 ,-82.013184 ,-16.402637 ,217.000000 ,117.475235 ,103.414635 ,0.000000 ,1.850235 ,1.190671 ,-0.002097 ,-0.024571 ,-34.039574 ,-972.008789
972 ,1596 ,2110 ,183 ,202 ,0 ,82.013184 ,-65.610550 ,8.201319 ,224.000000 ,132.159637 ,106.341469 ,0.000000 ,1.982395 ,1.297012 ,-0.001814 ,-0.016374 ,-33.933235 ,-970.046875
973 ,1581 ,2096 ,180 ,196 ,0 ,65.610550 ,-82.013184 ,-8.201319 ,231.000000 ,132.159637 ,108.841469 ,0.000000 ,2.114554 ,1.405854 ,-0.002116 ,-0.024570 ,-33.824394 ,-971.195312
974 ,1577 ,2089 ,188 ,198 ,0 ,32.805275 ,-114.818459 ,-41.006592 ,238.000000 ,132.159637 ,111.585365 ,0.000000 ,2.246714 ,1.517439 ,-0.003724 ,-0.065545 ,-33.712807 ,-971.530273
975 ,1566 ,2082 ,189 ,196 ,0 ,65.610550 ,-114.818459 ,-24.603956 ,245.000000 ,161.528458 ,115.365860 ,0.000000 ,2.408242 ,1.632805 ,-0.004758 ,-0.090127 ,-33.597443 ,-971.338867
976 ,1556 ,2073 ,192 ,194 ,0 ,98.415825 ,-82.013184 ,8.201319 ,252.000000 ,161.528458 ,118.597565 ,0.000000 ,2.569771 ,1.751403 ,-0.004390 ,-0.081934 ,-33.478844 ,-973.013672
977 ,1545 ,2065 ,193 ,191 ,0 ,98.415825 ,-98.415825 ,0.000000 ,259.000000 ,176.212860 ,122.621956 ,0.000000 ,2.745984 ,1.874025 ,-0.004390 ,-0.081934 ,-33.356220 ,-974.449219
978 ,1534 ,2058 ,196 ,189 ,0 ,65.610550 ,-114.818459 ,-24.603956 ,266.000000 ,161.528458 ,130.060974 ,0.000000 ,2.907512 ,2.004086 ,-0.005638 ,-0.106507 ,-33.226162 ,-968.419922
979 ,1520 ,2046 ,199 ,191 ,0 ,82.013184 ,-114.818459 ,-16.402637 ,273.000000 ,176.212860 ,138.780487 ,0.000000 ,3.083725 ,2.142866 ,-0.006520 ,-0.122886 ,-33.087379 ,-957.749023
980 ,1509 ,2038 ,202 ,185 ,0 ,82.013184 ,-114.818459 ,-16.402637 ,280.000000 ,176.212860 ,147.256104 ,0.000000 ,3.259938 ,2.290122 ,-0.007453 ,-0.139262 ,-32.940125 ,-947.795898
981 ,1499 ,2026 ,205 ,183 ,0 ,98.415825 ,-82.013184 ,8.201319 ,287.000000 ,161.528458 ,155.243912 ,0.000000 ,3.421467 ,2.445366 ,-0.006964 ,-0.131075 ,-32.784882 ,-942.005859
982 ,1484 ,2015 ,207 ,180 ,0 ,98.415825 ,-114.818459 ,-8.201319 ,294.000000 ,190.897263 ,163.170731 ,0.000000 ,3.612364 ,2.608537 ,-0.007480 ,-0.139260 ,-32.621708 ,-941.479492
983 ,1467 ,2002 ,208 ,174 ,0 ,82.013184 ,-98.415825 ,-8.201319 ,301.000000 ,161.528458 ,170.365860 ,0.000000 ,3.773892 ,2.778903 ,-0.008020 ,-0.147443 ,-32.451344 ,-942.292969
984 ,1459 ,1993 ,215 ,175 ,0 ,82.013184 ,-114.818459 ,-16.402637 ,308.000000 ,176.212860 ,175.426834 ,0.000000 ,3.950105 ,2.954329 ,-0.009150 ,-0.163807 ,-32.275917 ,-942.819336
985 ,1447 ,1982 ,218 ,173 ,0 ,114.818459 ,-114.818459 ,0.000000 ,315.000000 ,205.581665 ,178.902451 ,0.000000 ,4.155687 ,3.133232 ,-0.009150 ,-0.163807 ,-32.097015 ,-942.580078
986 ,1435 ,1974 ,222 ,171 ,0 ,114.818459 ,-98.415825 ,8.201319 ,322.000000 ,190.897263 ,182.439026 ,0.000000 ,4.346584 ,3.315671 ,-0.008529 ,-0.155629 ,-31.914576 ,-941.670898
987 ,1421 ,1961 ,227 ,170 ,0 ,114.818459 ,-131.221100 ,-8.201319 ,329.000000 ,220.266068 ,186.524399 ,0.000000 ,4.566850 ,3.502195 ,-0.009182 ,-0.163805 ,-31.728050 ,-940.666016
988 ,1411 ,1953 ,233 ,168 ,0 ,114.818459 ,-131.221100 ,-8.201319 ,336.000000 ,220.266068 ,191.097565 ,0.000000 ,4.787116 ,3.693293 ,-0.009866 ,-0.171977 ,-31.536953 ,-939.086914
989 ,1398 ,1940 ,241 ,166 ,0 ,131.221100 ,-131.221100 ,0.000000 ,343.000000 ,234.950470 ,194.878052 ,0.000000 ,5.022067 ,3.888171 ,-0.009866 ,-0.171977 ,-31.342075 ,-938.799805
990 ,1388 ,1927 ,241 ,162 ,0 ,131.221100 ,-131.221100 ,0.000000 ,350.000000 ,234.950470 ,197.987808 ,0.000000 ,5.257017 ,4.086159 ,-0.009866 ,-0.171977 ,-31.144087 ,-942.627930
991 ,1375 ,1918 ,245 ,160 ,0 ,131.221100 ,-147.623734 ,-8.201319 ,350.000000 ,249.634888 ,202.743912 ,0.000000 ,5.506652 ,4.288903 ,-0.010653 ,-0.180141 ,-30.941343 ,-948.896484
992 ,1364 ,1911 ,249 ,159 ,0 ,131.221100 ,-147.623734 ,-8.201319 ,350.000000 ,249.634888 ,208.170731 ,0.000000 ,5.756287 ,4.497074 ,-0.011476 ,-0.188301 ,-30.733173 ,-955.787109
993 ,1351 ,1896 ,252 ,154 ,0 ,131.221100 ,-131.221100 ,0.000000 ,350.000000 ,234.950470 ,216.829269 ,0.000000 ,5.991238 ,4.713903 ,-0.011476 ,-0.188301 ,-30.516344 ,-957.509766
994 ,1344 ,1885 ,261 ,151 ,0 ,114.818459 ,-147.623734 ,-16.402637 ,350.000000 ,234.950470 ,226.280487 ,0.000000 ,6.226188 ,4.940183 ,-0.013255 ,-0.204607 ,-30.290062 ,-958.706055
995 ,1335 ,1875 ,266 ,146 ,0 ,114.818459 ,-131.221100 ,-8.201319 ,350.000000 ,220.266068 ,234.695129 ,0.000000 ,6.446454 ,5.174879 ,-0.014175 ,-0.212756 ,-30.055368 ,-962.534180
996 ,1326 ,1863 ,273 ,143 ,0 ,131.221100 ,-147.623734 ,-8.201319 ,350.000000 ,249.634888 ,241.463425 ,0.000000 ,6.696089 ,5.416342 ,-0.015132 ,-0.220902 ,-29.813904 ,-966.553711
